Simulation Time,Total Vehicles,Passenger,Trucks,Buses,Motorcycles,Bicycles,Emergencies,Trailers,Deliveries,Total Fuel Consumption (ml),Total CO2 Emission (mg),Total CO Emission (mg),Total HC Emission (mg),Total NOx Emission (mg),Total PMx Emission (mg),Total Trip Time (s),Total Delay (s)
8640.0,142,139,0,0,0,0,0,2,1,32304498.644938778,101332529.04726134,2323361.944212693,13295.925796944779,70404.53798139546,2615.331655131601,378145.0,2854857.4761315384
8700.0,147,144,0,0,0,0,0,2,1,32450513.586276144,101790459.02817775,2334342.3168865736,13371.316248921654,70677.3337882946,2627.747480012669,379835.0,2866173.1613544878
8760.0,152,149,0,0,0,0,0,2,1,32585162.911953337,102212713.41036744,2344089.4649637574,13425.118014129526,70928.46485018719,2637.788788896399,381863.0,2877856.6637775963
8820.0,148,145,0,0,0,0,0,2,1,32707462.558951207,102596455.43589103,2352554.371077269,13478.061223870118,71267.04563067092,2649.390892874458,384108.0,2890796.9736349634
8880.0,143,140,0,0,0,0,0,2,1,32846188.60578359,103032237.06241259,2361215.36230298,13525.522049814312,71930.58701010661,2665.9366294217375,386314.0,2904448.5602547373
8940.0,155,151,1,0,0,0,0,2,1,33013217.28065396,103556950.55273455,2371698.0797585654,13587.881029501154,72736.12016254062,2687.4035529067787,388436.0,2918862.177707517
9000.0,161,157,1,0,0,0,0,2,1,33230262.075679876,104238326.97316253,2386935.072097094,13685.548758296705,73513.28146123936,2712.9123830344106,390330.0,2933262.741784752
9060.0,171,167,1,0,0,0,0,2,1,33401484.612679176,104775450.3737283,2398032.274282105,13747.676289797573,73933.07505694932,2727.6781573615217,392363.0,2949074.8651415403
9120.0,171,166,1,0,0,0,0,3,1,33623248.92589082,105472030.14788944,2413498.9611005727,13835.616745951776,74983.60795405971,2757.043766390987,394298.0,2964015.96218895
9180.0,162,158,1,0,0,0,0,3,0,33796184.40945228,106014889.5057154,2424937.339179456,13898.890315664681,75627.27464564212,2776.6516801093967,396330.0,2979153.661831254
9240.0,148,145,1,0,0,0,0,2,0,33974208.57637874,106573888.11366236,2437268.35978146,13966.257223566425,76362.83158919783,2797.8001766298103,397993.0,2993417.6377573432
9300.0,154,151,1,0,0,0,0,2,0,34180700.39339664,107222181.59578095,2451859.016221919,14046.171017374685,77142.92513791495,2821.395446746506,399727.0,3008470.724905844
9360.0,156,154,0,0,0,0,0,2,0,34331821.93621101,107696217.89325961,2465368.0568970526,14118.44501527972,77477.17703679064,2834.8664077990375,401660.0,3022998.5334627065
9420.0,170,168,0,0,0,0,0,2,0,34527971.786518276,108311392.88288285,2479313.485576809,14196.064179998728,77887.58294774604,2851.8141574669926,403775.0,3038380.6473990413
9480.0,178,175,1,0,0,0,0,2,0,34691590.811750375,108824963.31808458,2490559.001531977,14257.577772468188,78464.3314266807,2869.5415055940666,405637.0,3053266.532241666
9540.0,178,176,1,0,0,0,0,1,0,34878116.6252164,109410312.82815236,2505891.870303961,14339.76620744592,79039.4053912189,2888.3882032776946,407445.0,3068626.245600243
9600.0,168,166,1,0,0,0,0,1,0,35056691.849707246,109971150.43644713,2517273.4644129337,14402.320877791026,79814.32369228559,2908.538515407072,409238.0,3083679.513378656
9660.0,178,176,1,0,0,0,0,1,0,35225679.199282855,110501536.74106099,2529459.729698916,14468.524774183068,80361.77598283556,2924.750332633194,411100.0,3099745.8289603125
9720.0,187,184,1,0,0,0,0,2,0,35441396.0795035,111178463.9991161,2544933.9252061234,14553.296688707787,80993.11754464156,2945.075587801721,413445.0,3117128.6100537996
9780.0,179,176,1,0,0,0,0,2,0,35626086.21555242,111758135.89893393,2558019.488550219,14625.14653176911,81589.51257883366,2964.5384103171273,415698.0,3134670.2799072815
9840.0,174,171,1,0,0,0,0,2,0,35846098.40887813,112448477.81631993,2576314.0368497935,14723.745177328294,82220.71713655147,2987.416975464293,417944.0,3152663.002699097
9900.0,171,167,1,0,0,0,0,3,0,36046435.442286,113077271.6740082,2589698.0060452684,14797.737981208933,82928.04262224832,3009.7341684341777,420129.0,3170278.7358152717
9960.0,173,169,1,0,0,0,0,3,0,36245074.02404618,113700829.18240246,2603942.8357231067,14875.850587285971,83647.47264655607,3031.8603745778414,422220.0,3187452.359730325
10020.0,177,174,0,0,0,0,0,3,0,36412951.46937787,114227575.22769363,2615372.3824265166,14938.85257870909,84099.82171813137,3046.3407883211107,424270.0,3204920.9468877404
10080.0,178,174,0,0,0,0,0,4,0,36601822.22970387,114820970.00159416,2627453.2750311373,15004.545460267318,85040.09075607336,3070.5279239506694,426283.0,3223021.622945595
10140.0,175,171,0,0,0,0,0,4,0,36775067.34911438,115364791.75309913,2638525.950540682,15065.866894061486,85666.35950163308,3088.8942594528376,428310.0,3240510.537597493
10200.0,177,173,0,0,0,0,0,4,0,36955429.400255196,115931110.13324636,2653194.898778238,15144.050986687762,86395.65729149718,3110.111774480777,430668.0,3257892.669769194
10260.0,178,173,0,0,0,0,0,4,1,37162343.432045855,116580323.26431893,2667913.563319069,15225.338242675996,86986.02182363176,3130.878029701973,432962.0,3275136.6041234345
10320.0,187,182,0,0,0,0,0,4,1,37382939.94340183,117272755.26968956,2683758.489988593,15326.856849504453,87785.56538034254,3157.5315438046646,434972.0,3291716.183195018
10380.0,191,186,0,0,0,0,0,4,1,37570393.83833573,117861103.49780558,2695831.66296294,15403.323133073398,88402.14071364714,3177.3944137415187,437009.0,3309382.381722999
10440.0,178,172,0,0,0,0,0,5,1,37774910.22282604,118502993.1608072,2710228.0949606732,15497.767470124167,89118.54312549335,3202.537369639796,439127.0,3325557.4895626935
10500.0,170,166,0,0,0,0,0,3,1,37967858.44618388,119108885.87949991,2724331.7322791293,15589.274568330988,89910.32910550835,3226.2906084621077,441074.0,3340381.7824246353
10560.0,166,163,0,0,0,0,0,2,1,38123594.26908928,119597281.80584592,2735336.8146298057,15657.661480832325,90184.2757110893,3238.52287094037,443009.0,3353836.1416280344
10620.0,172,168,0,0,0,0,0,3,1,38310524.1531985,120183787.21366988,2748730.846079243,15736.2596217694,90644.21612494577,3255.5799052330467,445034.0,3368327.9573175586
10680.0,174,170,0,0,0,0,0,3,1,38528339.51400064,120867698.00687246,2764086.868998544,15820.09799156381,91508.67139752064,3280.4648670266192,446994.0,3383002.853703634
10740.0,173,169,0,0,0,0,0,3,1,38716619.587921895,121458682.717831,2776793.0301416935,15896.162869164016,92134.62017759659,3300.8806990002245,449133.0,3397991.105739304
10800.0,170,167,0,0,0,0,0,2,1,38932416.38997394,122135713.84169209,2791544.3306460315,15993.774639047822,92672.87801068895,3322.447084427373,450702.0,3411167.599543867
10860.0,167,163,0,1,0,0,0,2,1,39134180.56275782,122768947.23652525,2805706.416498489,16091.591835992327,93300.73963307642,3344.0792485018333,452395.0,3425121.9472784516
10920.0,171,167,0,1,0,0,0,2,1,39302194.1577746,123296362.80778348,2816978.347837804,16158.196191287563,93941.57178126964,3362.5360553431497,454485.0,3440413.215880351
10980.0,164,161,0,1,0,0,0,1,1,39471911.42845402,123828870.25813092,2829541.096299535,16244.929088374935,94403.64706143389,3379.463456172096,456410.0,3455408.2237080447
11040.0,153,150,0,1,0,0,0,1,1,39598374.57158481,124225457.94833869,2839105.2107720408,16312.455012454393,94643.85652728107,3390.1130935061274,458597.0,3469649.97277944
11100.0,143,140,0,1,0,0,0,1,1,39736808.91904498,124659972.38845502,2849121.1808159202,16386.394821356054,95164.4710854312,3407.1426615854275,460897.0,3483522.860576679
11160.0,141,138,0,1,0,0,0,1,1,39889702.08776997,125139598.12730874,2862019.102203781,16466.27753219584,95554.41306049057,3421.8225354237347,463334.0,3499125.9223499973
11220.0,143,139,0,1,0,0,0,2,1,40016821.12141207,125538714.84820507,2870793.3787487173,16519.433494229535,96087.81613386094,3436.6038639822455,466154.0,3515291.3960866476
11280.0,150,146,0,1,0,0,0,2,1,40165037.289242044,126003708.15815763,2880909.0637239586,16593.99485643112,96459.37755433495,3451.39784816517,468802.0,3533462.2150752675
11340.0,139,136,0,0,0,0,0,2,1,40314230.20941286,126471507.87465677,2893209.261956533,16671.46366559825,96646.67946794779,3462.9308226750595,471050.0,3551222.939000371
11400.0,134,131,0,0,0,0,0,1,2,40469940.94723199,126959997.48941098,2905342.598652307,16750.38317001282,96986.78903404713,3478.474013552739,473154.0,3567645.1777733928
11460.0,140,137,0,0,0,0,0,1,2,40636856.0675713,127483600.21157566,2918465.766221344,16847.171080665503,97300.21459189536,3495.004605170345,475370.0,3584408.2249490023
11520.0,140,138,0,0,0,0,0,1,1,40793982.23404145,127976300.13678883,2931907.3905404145,16937.569362338247,97497.0191589022,3508.1921401379477,477332.0,3601407.9061283018
11580.0,134,132,0,0,0,0,0,0,2,40903754.80753257,128320501.15933795,2942123.668513057,17003.236393321265,97634.32692882669,3516.597725036262,479226.0,3618637.309349183
11640.0,133,131,0,0,0,0,0,0,2,41045404.81098354,128764674.139592,2954790.040718274,17088.4801885424,97811.51751062732,3528.5245869515975,481091.0,3635234.05122502
11700.0,128,126,0,0,0,0,0,0,2,41166798.33811785,129145268.57808144,2962963.885289231,17149.605100275887,97962.3375569679,3537.0693815880136,482743.0,3648801.6027386407
11760.0,121,118,0,0,0,0,0,1,2,41330593.287530094,129658850.02998789,2974979.170503446,17243.743981013144,98171.19268708659,3550.976839552125,484536.0,3661578.226328225
11820.0,120,117,0,0,0,0,0,1,2,41457251.56733689,130056247.93299754,2983976.090036116,17299.7899384463,98487.1182077799,3562.7107993432596,486164.0,3674318.8953897646
11880.0,116,114,0,0,0,0,0,1,1,41563864.64468851,130390749.40528913,2991268.0893799164,17344.302146912374,98766.43874194041,3572.083777871494,487819.0,3685958.872759106
11940.0,115,112,0,0,0,0,0,2,1,41718423.03566445,130876326.03741477,3000617.3049974195,17396.187717740897,99517.78680755489,3591.368007838759,489416.0,3697060.9212216977
12000.0,115,112,0,0,0,0,0,2,1,41836175.44573699,131245754.6043626,3008474.228245224,17439.861945699253,99806.80097445355,3601.299225722373,490803.0,3707495.5955662685
12060.0,117,114,0,0,0,0,0,2,1,41947485.88268911,131595353.9801773,3015333.5434836904,17482.75215295842,100309.54017930402,3614.779500033293,492244.0,3718373.532824828
12120.0,116,113,0,0,0,0,0,1,2,42081922.66843656,132017305.50580308,3025979.577016241,17610.570512353403,100654.31743576923,3625.7242476932456,493619.0,3729619.2255825056
12180.0,115,112,0,0,0,0,0,1,2,42185737.4883608,132342979.64556557,3033002.1249387464,17664.727540582397,100895.49862586703,3635.5462636124507,495020.0,3740181.3421747135
12240.0,106,103,0,0,0,0,0,1,2,42294050.154284574,132682787.69499493,3041007.0033252575,17715.91432200742,101148.21462590672,3645.7589987146293,496485.0,3749618.303135644
12300.0,111,107,0,0,0,0,0,2,2,42430186.684007354,133110221.8544337,3050080.8034679946,17785.369102760364,101651.73835500501,3662.4053806571205,497818.0,3759470.8025820693
12360.0,116,112,0,0,0,0,0,2,2,42539699.91600924,133454198.28112529,3057584.7154864697,17855.71685666402,102147.65267064005,3678.0101836459344,499147.0,3770156.6587343602
12420.0,122,119,0,0,0,0,0,1,2,42679578.836719245,133893106.45876399,3067972.8846802725,17918.762438193273,102513.81806257139,3690.802869234486,500957.0,3780245.736400616
12480.0,129,125,1,0,0,0,0,1,2,42803560.16035664,134281967.8563354,3077635.1682492658,17984.307871636964,102751.12500115296,3701.97653575109,503105.0,3791645.598129599
12540.0,131,127,1,0,0,0,0,1,2,42940268.57763423,134711043.455414,3086375.5370172258,18051.634608689,103197.16307079539,3717.2642461360256,505313.0,3804279.3044666643
12600.0,124,120,1,0,0,0,0,1,2,43068350.25929717,135113043.8529232,3095256.722385856,18107.398459301876,103625.91387686806,3731.516906142261,507358.0,3817086.386183336
12660.0,127,122,1,0,0,0,0,2,2,43188022.63999098,135488572.79090846,3103879.3923624423,18154.46020660658,104005.28248316141,3743.490252125678,509532.0,3830038.07384637
12720.0,126,121,1,0,0,0,0,2,2,43324796.38256706,135918133.31335256,3113238.3083543363,18219.137178584147,104583.78042281614,3762.1616735172147,511857.0,3844516.8664976596
12780.0,130,127,1,0,0,0,0,1,1,43448390.702671826,136306291.0960177,3121289.174010291,18270.51046363706,105111.76804334453,3777.735112004643,513839.0,3859848.095629185
12840.0,137,133,1,0,0,0,0,2,1,43601767.75289657,136787394.9887956,3134119.55062249,18347.110890631324,105428.35923188465,3792.525891487353,515984.0,3875555.6971219005
12900.0,133,130,1,0,0,0,0,2,0,43724140.007339835,137171308.03089362,3142231.583689234,18392.390930281752,105753.9096905987,3804.1480121519753,517924.0,3890695.8854585146
12960.0,128,125,1,0,0,0,0,2,0,43877091.98677427,137651779.21230578,3152535.858252172,18448.18310236722,106487.25599631699,3823.6382010273956,519483.0,3905511.220090267
13020.0,132,129,1,0,0,0,0,2,0,44041331.770529486,138167241.80619997,3164639.68225999,18514.20470392417,107009.68802781061,3840.5171724681554,521146.0,3919989.218868663
13080.0,137,134,1,0,0,0,0,2,0,44199311.201757774,138662974.061827,3176377.4298696015,18578.346976197998,107482.06352479864,3856.1983832038572,523028.0,3934397.1181594254
13140.0,129,126,1,0,0,0,0,2,0,44352947.342344314,139145211.49617168,3187076.3793458473,18636.944172337528,108037.43020643781,3873.665099759087,525069.0,3948258.6544474475
13200.0,133,129,1,0,0,0,0,3,0,44492994.296246715,139584983.64736703,3196894.628655247,18689.875644792875,108674.99210627358,3891.974799936571,527013.0,3961828.0535886064
13260.0,132,128,1,0,0,0,0,3,0,44683037.480232894,140181590.29138446,3209852.05613476,18761.399976681645,109388.47479011313,3914.4164694518736,529092.0,3975392.9708889704
13320.0,136,132,1,0,0,0,0,3,0,44833598.25346342,140654133.3430119,3221949.2447414435,18826.617274675828,109899.59891701324,3931.819965428392,530858.0,3989473.9882996874
13380.0,136,132,1,0,0,0,0,3,0,44997691.12169778,141169795.9156688,3232731.2076640925,18885.151795388814,110806.08786371563,3954.9925831768696,532560.0,4002652.9520320445
13440.0,131,128,1,0,0,0,0,2,0,45131986.734185465,141591170.08986068,3242220.8564164103,18937.229992459663,111175.73524285626,3967.897072910335,534251.0,4014643.8456307817
13500.0,143,140,1,0,0,0,0,2,0,45305487.886497505,142135863.50313094,3254331.3211649847,19003.742274723474,111845.78449527611,3988.155170954603,535973.0,4026952.173016614
13560.0,140,136,1,0,0,0,0,3,0,45442257.18525198,142565478.2981454,3262386.1494315364,19048.27123742991,112535.23035441253,4006.6541346257854,537801.0,4040050.702870728
13620.0,153,149,1,0,0,0,0,3,0,45602571.288112916,143068909.0926993,3272962.7607412427,19106.230016507,113242.7277486769,4026.436990474995,539644.0,4054941.857951284
13680.0,146,142,1,0,0,0,0,3,0,45752877.54715796,143540928.77052563,3283348.579692433,19162.59375036155,113890.98883062831,4044.2070685235976,541746.0,4069713.336467244
13740.0,150,145,1,0,0,0,0,3,1,45869559.58968613,143907133.00879338,3292169.2845774237,19221.49034254244,114234.77976823368,4056.9530598472847,543992.0,4085002.19284503
13800.0,142,139,1,0,0,0,0,1,1,46004867.204282835,144331900.51890212,3301182.9875168265,19275.34142420649,114736.52517617356,4071.3518224016007,546194.0,4099541.4928403166
13860.0,148,145,1,0,0,0,0,1,1,46164094.31722223,144831697.56879932,3314064.000819626,19344.34748108027,115272.35787573307,4086.9505043298323,548628.0,4114670.3602889297
13920.0,146,142,1,0,0,0,0,2,1,46310350.61935681,145291061.95892194,3323153.018979267,19394.490312298698,115951.41203319957,4104.960063117844,550865.0,4129789.4373090835
13980.0,137,134,1,0,0,0,0,1,1,46445930.56404585,145716575.55725378,3333363.941559102,19449.70496743305,116379.58850574335,4118.552318252197,552811.0,4144933.911409483
14040.0,137,135,0,0,0,0,0,1,1,46616606.010539785,146252316.11492056,3345421.5819417015,19518.35431100491,116939.10643542159,4135.486692149494,555088.0,4159723.8985293075
14100.0,142,139,0,0,0,0,0,2,1,46763129.534316495,146712069.58663493,3356031.5514796693,19582.51741410925,117362.92246539837,4150.423834289087,557618.0,4175333.8401832185
14160.0,146,144,0,0,0,0,0,2,0,46904871.609993406,147156817.27093318,3366412.710423612,19639.138159247024,117749.35876317653,4163.070580901279,560186.0,4191898.5268538785
14220.0,144,142,0,0,0,0,0,2,0,47051278.98641787,147616355.48540655,3376039.682977574,19692.27745116328,118240.01895212465,4177.60193757481,562666.0,4208765.350661519
14280.0,140,137,1,0,0,0,0,2,0,47215232.02049876,148131136.12595427,3385910.6165392236,19747.33435826223,118847.94131684578,4194.559789809685,564857.0,4224622.664439625
14340.0,147,144,1,0,0,0,0,2,0,47368061.666366324,148610691.72046167,3395521.918778484,19801.149773024295,119320.13700993123,4210.151624511347,566709.0,4241261.6102351425
14400.0,143,140,1,0,0,0,0,2,0,47510199.44086851,149056877.72885573,3405063.2857545936,19853.38768721491,119860.64363784963,4226.100037584063,568451.0,4258077.103631114
14460.0,149,145,1,0,0,0,0,2,1,47628610.616750106,149428424.3383579,3413787.350982288,19910.441312480583,120228.10851138945,4239.995726056911,570488.0,4275012.260542519
14520.0,163,158,1,0,0,0,0,3,1,47792872.92845826,149944577.03001904,3423718.8286892073,19964.847472423702,121121.87984153474,4262.352724855586,572769.0,4292110.766742645
14580.0,179,175,2,0,0,0,0,1,1,48003568.820768975,150605969.13467944,3437970.6510365624,20052.565927112857,121863.011809284,4285.882843690267,575151.0,4309889.101746539
14640.0,192,188,1,0,0,0,0,1,2,48177539.99749615,151151702.22422922,3451892.09793894,20143.099621209396,122280.1016052336,4302.728536166204,577334.0,4327221.571718214
14700.0,214,209,1,0,0,0,0,2,2,48418017.834701866,151906511.14024,3469309.033563725,20254.733466981234,123050.85822954903,4328.950193991868,579598.0,4345695.171719924
14760.0,212,207,1,0,0,0,0,2,2,48633856.85016441,152583975.1925224,3484009.3232122725,20350.6753473869,123735.45558536341,4351.965184482493,582228.0,4363525.163502723
14820.0,215,210,1,0,0,0,0,3,1,48869229.93203086,153322936.52066383,3500365.9371639816,20453.838296310358,124636.1237828568,4379.420218544213,585172.0,4381667.815524064
14880.0,217,211,1,0,0,0,0,4,1,49106543.120612405,154068390.45658538,3517994.022122837,20553.702051685486,125778.52908783218,4410.490714137983,588498.0,4400833.020664001
14940.0,224,217,1,0,0,0,0,5,1,49340057.885019846,154801860.55584705,3535208.4795538182,20651.47594327124,126853.77115168388,4439.715974654465,592054.0,4421107.281642965
15000.0,233,225,2,0,0,0,0,5,1,49595839.469892874,155605371.81487238,3552592.0560668707,20745.862376135854,128125.24283674675,4473.836693963329,595089.0,4441819.47748352
15060.0,247,238,2,0,0,0,0,5,2,49851794.42695479,156409933.7954106,3569083.197344307,20843.48297029666,129653.38442078166,4512.689618346819,598380.0,4464189.271546858
15120.0,254,245,2,0,0,0,0,5,2,50131320.08206782,157287409.51293486,3589119.5947697484,20978.563740359496,130675.81107354375,4547.268905406688,602545.0,4487926.845470291
15180.0,253,244,2,0,0,0,0,5,2,50411385.72597906,158167121.44797203,3609599.7809676854,21099.383845034812,131960.04614027755,4582.998681624049,606698.0,4513139.446761527
15240.0,252,245,2,0,0,0,0,2,3,50635811.858336665,158871659.71997988,3625455.5871437485,21255.067547308114,132707.9401381515,4604.967861381656,610735.0,4539893.038939785
15300.0,251,245,1,0,0,0,0,3,2,50876370.1762975,159626530.84819117,3644810.156426072,21365.041094186767,133414.049553206,4628.529270769031,614851.0,4568132.144563688
15360.0,259,252,1,0,0,0,0,4,2,51165146.823445484,160532860.08355165,3664351.7124477085,21472.863557766406,134358.73149966451,4658.268208200357,618981.0,4596851.990088293
15420.0,261,253,1,0,0,0,0,4,3,51407717.31871405,161294439.82140926,3681664.291942265,21602.760928979475,135318.82886462295,4689.966521437974,622532.0,4626644.723098667
15480.0,277,269,1,0,0,0,0,4,3,51683266.02812108,162159079.57523128,3701617.1899665087,21726.71549332393,136133.645610346,4717.877835596508,626066.0,4657551.123966892
15540.0,279,270,2,0,0,0,0,4,3,51989532.24907894,163120909.92249417,3723454.931188057,21877.095817955134,137393.5826241748,4756.897505762802,629724.0,4688579.2987199025
15600.0,298,289,2,0,0,0,0,3,4,52310477.10858798,164129423.45125064,3745079.841805169,22037.96099069033,138956.01936448223,4800.649975015504,633563.0,4720045.104906493
15660.0,297,287,2,0,0,0,0,3,5,52642494.50899704,165171895.76459706,3766349.00973788,22191.863954178894,140198.58660196583,4840.282361385011,637701.0,4752417.962735787
15720.0,288,278,2,0,0,0,0,3,5,52927192.61967637,166065699.98654032,3784453.8408099758,22351.35481288448,141159.9471344227,4875.150551533028,641609.0,4783157.420813472
15780.0,293,284,2,0,0,0,0,2,5,53212024.52349767,166959337.45255,3806942.0243866304,22527.3716077149,141911.85400756646,4907.397377500484,645366.0,4813130.298884816
15840.0,290,281,2,0,0,0,0,2,5,53509805.39511895,167893613.63482058,3829571.646206761,22697.97024580056,142621.15877062018,4939.563884821939,649647.0,4842627.872076196
15900.0,286,277,2,0,0,0,0,2,5,53801172.10235548,168808297.866004,3850162.0741346083,22853.36246642109,143621.39602686622,4973.646262160913,653891.0,4872082.512473716
15960.0,297,287,2,0,0,0,0,3,5,54114255.82200247,169791434.78569683,3874142.346692189,23014.53289873476,144855.54308532356,5013.481364156595,658898.0,4903165.8723135935
16020.0,292,283,2,0,0,0,0,3,4,54415609.50472299,170737257.58086726,3893852.10363442,23155.13849758344,145809.380094122,5046.376057210596,664016.0,4934182.157280989
16080.0,305,295,2,0,0,0,0,4,4,54710885.47106191,171664036.61943752,3913065.9634850053,23278.95477031953,146709.69226229715,5076.129311398623,668549.0,4967296.478728615
16140.0,302,292,2,0,0,0,0,3,5,55014132.21949588,172616163.1817715,3932894.083894063,23416.841038326682,147829.25917214996,5111.8440733198295,673284.0,5001340.659575162
16200.0,290,281,1,0,0,0,0,3,5,55293816.071391985,173493741.7446334,3950218.414586662,23543.90577636135,148595.39111913624,5140.148503497303,677418.0,5034039.8718236275
16260.0,301,293,1,0,0,0,0,3,4,55566379.9255017,174348978.49749824,3967671.5403343,23663.57257416228,149280.74260429648,5165.941538024504,681365.0,5067141.7952463
16320.0,297,288,2,0,0,0,0,3,4,55885898.41489948,175352305.00783786,3991087.965190741,23835.01490423592,150504.68841496904,5205.562999959533,685293.0,5099696.764240069
16380.0,286,277,1,0,0,0,0,3,5,56215701.10957994,176387442.66090915,4013478.7889549034,23991.554239238263,151481.72234358705,5240.897896849854,689156.0,5131148.657200654
16440.0,279,271,1,0,0,0,0,3,4,56483089.896198675,177226279.1543199,4034653.1751818294,24184.989708217323,152017.3472665781,5261.384463873802,692909.0,5161315.398263195
16500.0,267,260,0,0,0,0,0,4,3,56740010.32275981,178032161.25232685,4050262.5938107125,24283.410820236415,152554.51928097996,5282.911464880702,696888.0,5190467.936494491
16560.0,258,253,0,0,0,0,0,4,1,57010701.43874265,178881630.554976,4068596.659000168,24384.81407282397,153364.82710949477,5308.3234995265875,700583.0,5218379.577290656
16620.0,258,253,0,0,0,0,0,3,2,57298083.81249268,179783671.10017392,4089682.60253609,24515.625452522694,154274.1414769653,5339.165710363009,704319.0,5245113.94993169
16680.0,247,241,0,0,0,0,0,4,2,57559804.926875606,180605819.82317027,4105596.2866336443,24605.049243687747,155490.3712998976,5370.530892697441,707800.0,5270664.817680449
16740.0,252,247,1,0,0,0,0,3,1,57789784.46826889,181327804.24439776,4118910.145343321,24679.608058213154,156366.96783294508,5394.500301009777,711123.0,5295565.906958382
16800.0,267,261,1,0,0,0,0,3,2,58075568.18030108,182224440.13025224,4137594.9291813024,24798.538089079302,157117.78481040947,5420.890742710104,714703.0,5321401.194143627
16860.0,276,269,1,0,0,0,0,4,2,58356035.23827077,183105258.97381034,4156549.7697035614,24922.07690245785,158297.92103121258,5454.763830269,718431.0,5347316.954238804
16920.0,274,267,1,0,0,0,0,4,2,58649526.96063255,184027320.6405089,4175163.2063657357,25055.897099785358,159675.3213191211,5492.465482873819,722248.0,5372682.051926854
16980.0,277,270,0,0,0,0,0,5,2,58907789.19603868,184838580.17947638,4190653.387782563,25141.294045586106,160906.4128507859,5523.688472073482,726259.0,5399519.93182115
17040.0,273,267,0,0,0,0,0,5,1,59199420.18761853,185753833.7738813,4211437.692349565,25266.756262297193,161808.82195632512,5553.605744976117,730709.0,5426942.588203211
17100.0,272,265,0,0,0,0,0,6,1,59502809.74480218,186706494.40432978,4229577.533240591,25367.88658366383,163047.17022102335,5587.192469641397,734843.0,5455657.402084487
17160.0,281,273,0,0,0,0,0,6,2,59783198.943511754,187586645.58873537,4250758.116456197,25587.38241813538,163860.72450230463,5618.298381860514,738712.0,5485426.766729262
17220.0,277,269,0,0,0,0,0,6,2,60101473.51311516,188586024.93948424,4275158.795020619,25781.18625882602,165077.38375032414,5654.391828673139,742780.0,5515752.681611426
17280.0,277,270,0,0,0,0,0,6,1,60415924.58745649,189573120.71861684,4295371.940881136,25893.236757770213,166252.0934501989,5689.151911340115,746791.0,5546039.312916048
17340.0,261,255,0,0,0,0,0,5,1,60709155.2270582,190493872.88970333,4315958.630235031,26005.265028697893,167436.2582381646,5722.6938698290805,750255.0,5574516.460574987
17400.0,248,242,0,0,0,0,0,5,1,60967382.87237987,191304916.91175318,4333076.237383635,26106.779565406177,168567.17471396964,5754.82433957904,753873.0,5603130.617240224
17460.0,245,239,1,0,0,0,0,4,1,61200156.31652638,192036029.33695626,4348690.491965136,26199.466493792814,169580.3618691973,5782.246102818392,757442.0,5631090.973757101
17520.0,249,244,1,0,0,0,0,3,1,61433438.77807329,192768225.20242193,4364083.724919013,26299.604751923598,170359.10098462613,5806.131747660117,760975.0,5658377.060505266
17580.0,247,241,1,0,0,0,0,3,2,61720446.768337,193669739.1811904,4383110.097156701,26421.753762201646,171613.23322376187,5842.285473380858,764189.0,5685430.0909037255
17640.0,238,232,1,0,0,0,0,3,2,61973042.29277056,194462415.95934623,4400743.268713322,26536.83352363962,172322.75061618641,5867.57894836459,767376.0,5710969.441481603
17700.0,246,240,1,0,0,0,0,3,2,62237758.3975631,195293250.75155106,4419446.151428019,26666.706640028533,173128.4029132101,5895.823000448602,770739.0,5736776.014944459
17760.0,259,252,1,0,0,0,0,4,2,62527351.32683204,196202714.8433726,4439099.358034096,26792.53810005787,174361.31421093227,5932.361334755646,774045.0,5763919.083828381
17820.0,249,242,1,0,0,0,0,3,3,62802509.798570484,197066865.8799501,4457944.359246489,26920.95075916139,175505.76066522935,5966.494330631832,777424.0,5790445.600411649
17880.0,243,235,1,0,0,0,0,3,4,63054532.66010754,197857700.93466833,4474963.781282411,27054.768034944278,176149.42219426873,5992.839095356892,780511.0,5816279.573711275
17940.0,249,241,0,1,0,0,0,2,5,63288737.90055016,198592613.53018206,4491458.282770983,27190.91475848688,176740.80611256714,6018.617472296996,783633.0,5840887.473118785
18000.0,246,239,0,1,0,0,0,2,4,63538682.492535315,199376692.2212107,4512396.220274908,27404.025365032976,177280.0883234681,6043.805275621095,787106.0,5865517.822802484
18060.0,364,351,0,2,0,0,0,4,7,63929507.543993354,200603246.84988132,4543737.160265515,27686.229283109922,178492.66439630414,6088.751623917925,790623.0,5891095.204806289
18120.0,470,457,0,2,0,0,0,3,8,64483038.1375792,202339432.824013,4587239.919296416,27993.556476281425,179687.63453476003,6142.507173389688,795131.0,5918464.4133539675
18180.0,583,566,1,2,0,0,0,3,11,65172488.4161364,204503132.0577505,4639342.142292919,28422.27894030995,181566.3147776382,6215.278323427185,800722.0,5949178.516487548
18240.0,690,669,1,2,0,0,0,4,14,65856188.85746731,206647769.00068933,4689559.934625677,28810.44158679719,183028.4291649891,6283.9734235692695,808322.0,5985972.185183959
18300.0,799,774,1,3,0,0,0,6,15,66700197.05492243,209296210.67136192,4751647.469446578,29358.83843711037,185481.93202053403,6379.964102666125,818685.0,6032324.768731652
